Date,Open,High,Low,Close,Volume,Ticker,Company_Name,Segment,Exchange,Currency
2025-11-17 00:00:00+05:30,1242.9414044247746,1260.028201798564,1239.44410172351,1248.636962890625,4088026,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-18 00:00:00+05:30,1249.0367693639987,1272.5186606280417,1246.6385943715704,1264.4249267578125,10175969,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-19 00:00:00+05:30,1267.0228456161299,1272.0189924837014,1256.8307547967806,1269.4210205078125,4101288,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-20 00:00:00+05:30,1274.017503489148,1286.3080740780129,1261.6270343540828,1284.2095947265625,4617594,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-21 00:00:00+05:30,1283.0105266743428,1283.5101413654154,1272.0190034707464,1274.81689453125,6363593,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-24 00:00:00+05:30,1278.2141857045526,1289.9052427423878,1265.623919797552,1268.0220947265625,10491953,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-25 00:00:00+05:30,1268.1219878416657,1275.7161067708207,1262.7261247685515,1265.32421875,5290156,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-26 00:00:00+05:30,1270.9198641332523,1291.8037824278044,1268.3218921582525,1289.2056884765625,4842021,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-27 00:00:00+05:30,1296.0004592453204,1302.9950646537377,1280.0127897403665,1286.3079833984375,5924706,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-11-28 00:00:00+05:30,1286.3079857267776,1288.0066268242583,1274.0174159821017,1278.7137451171875,3093636,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-01 00:00:00+05:30,1287.0074895694327,1288.0067189868003,1267.522515930765,1274.7169189453125,4098016,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-02 00:00:00+05:30,1269.7206814849603,1280.012792541795,1254.1327280787623,1257.030517578125,8115347,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-03 00:00:00+05:30,1254.0328509120545,1271.9190809099528,1254.0328509120545,1269.720703125,3582794,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-04 00:00:00+05:30,1269.7206681913929,1281.8114407353803,1268.421743240615,1279.0135498046875,3216108,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-05 00:00:00+05:30,1274.2172952640824,1284.0097922758284,1266.3234805034615,1281.51171875,2728214,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-08 00:00:00+05:30,1283.0105727184648,1287.806922715388,1264.1251123229204,1272.8184814453125,2969478,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-09 00:00:00+05:30,1271.0197291988948,1280.4125094545745,1262.22646215608,1274.916748046875,4239279,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-10 00:00:00+05:30,1272.0189640520778,1283.010486915057,1267.3226348920275,1277.6146240234375,2928746,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-11 00:00:00+05:30,1276.4155672355312,1281.0119977463942,1270.020475144826,1271.7191162109375,2017404,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-12 00:00:00+05:30,1277.0151531013842,1290.0051350969381,1276.9152545582056,1285.10888671875,2281078,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-15 00:00:00+05:30,1284.009733605876,1289.4055965703628,1279.0135867825068,1283.8099365234375,1634472,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-16 00:00:00+05:30,1276.1158469576924,1276.6154616594986,1215.9622856507456,1218.66015625,11542048,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-17 00:00:00+05:30,1219.6592876851394,1235.0474436599686,1219.3595920738758,1223.756103515625,5147181,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-18 00:00:00+05:30,1225.1550731667012,1237.5455414162577,1219.259595647226,1228.852294921875,3441592,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-19 00:00:00+05:30,1235.746885956047,1240.5432356172332,1228.152767306034,1229.651611328125,5055047,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-22 00:00:00+05:30,1234.0482954798545,1235.946855714303,1225.8546632801215,1232.2496337890625,2405809,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-23 00:00:00+05:30,1238.045242047991,1238.045242047991,1222.5571861547353,1224.0560302734375,2920318,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-24 00:00:00+05:30,1229.0520802122269,1234.447943008406,1223.756115954151,1225.35498046875,3155506,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-26 00:00:00+05:30,1224.0559328937265,1228.9521810205488,1221.058244894803,1227.25341796875,1665983,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-29 00:00:00+05:30,1227.2534168570169,1232.949097235554,1218.0605557924741,1231.050537109375,2209655,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-30 00:00:00+05:30,1232.0498131128988,1251.1350696831464,1231.0505837429776,1245.039794921875,5673233,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2025-12-31 00:00:00+05:30,1245.0397618984655,1270.5201101556172,1244.0405325550478,1268.4217529296875,3711090,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-01 00:00:00+05:30,1269.021335005127,1278.214196672934,1262.8261615302456,1273.41796875,2022412,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-02 00:00:00+05:30,1272.918311604941,1280.8122479783322,1263.3257341026986,1265.9237060546875,5860547,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-05 00:00:00+05:30,1273.2180455456032,1288.7061011587011,1269.0213308796485,1284.8092041015625,6177100,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-06 00:00:00+05:30,1303.5945822822944,1303.5945822822944,1284.409427601834,1292.802978515625,6751769,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-07 00:00:00+05:30,1292.0036354433014,1297.999011941878,1283.0105706954362,1294.501708984375,5440002,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-08 00:00:00+05:30,1290.1049625392075,1302.1956130273209,1282.810661621765,1285.808349609375,3949654,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-09 00:00:00+05:30,1285.8084190520194,1294.3018688089537,1269.1212151673558,1271.019775390625,5531427,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-12 00:00:00+05:30,1273.7176322643472,1278.613880584573,1265.5240002008,1273.218017578125,6489750,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-13 00:00:00+05:30,1273.018218268683,1283.0105119756586,1257.729960106514,1261.0274658203125,5163166,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-14 00:00:00+05:30,1254.0328977976028,1306.9920560312862,1252.5340536966494,1297.7991943359375,7776704,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-15 00:00:00+05:30,1297.7991943359375,1297.7991943359375,1297.7991943359375,1297.7991943359375,0,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-16 00:00:00+05:30,1297.7991895256325,1307.9912805838399,1285.5086191528724,1293.20263671875,5175495,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-19 00:00:00+05:30,1305.992816944013,1325.9774048084967,1296.1004215558446,1306.492431640625,8833223,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-20 00:00:00+05:30,1305.0934393364212,1309.889789042553,1289.0058710771407,1292.503173828125,6268527,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-21 00:00:00+05:30,1289.005835224937,1296.699852272607,1266.423276770507,1283.9097900390625,3854702,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-22 00:00:00+05:30,1289.0058962937878,1297.8990621440864,1280.4125480470777,1293.80224609375,5949677,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-23 00:00:00+05:30,1296.0004620817394,1297.9989207742324,1247.03822411566,1257.030517578125,8885549,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-27 00:00:00+05:30,1287.8068186364756,1332.172503629323,1277.4148091338427,1314.7860107421875,22715357,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-28 00:00:00+05:30,1346.96117816438,1368.344710877668,1309.1902595410845,1318.782958984375,15426403,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-29 00:00:00+05:30,1316.9843142731056,1365.9465535746094,1304.9935617911046,1362.6490478515625,16107684,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-01-30 00:00:00+05:30,1350.9581487855723,1377.6375249747894,1350.9581487855723,1369.343994140625,14758482,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-02 00:00:00+05:30,1337.9681888395623,1351.657583056608,1301.8960312952238,1310.4893798828125,8647298,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-03 00:00:00+05:30,1401.9187671636068,1417.2070248903838,1344.4630799847705,1355.15478515625,10384723,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-04 00:00:00+05:30,1368.6444460360808,1368.8443650997315,1335.5699776381928,1337.6683349609375,6672251,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-05 00:00:00+05:30,1338.9673655022464,1338.9673655022464,1316.38480597186,1329.5745849609375,3766488,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-06 00:00:00+05:30,1323.978857614386,1345.3623895967637,1323.6790400259413,1340.5660400390625,5876574,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-09 00:00:00+05:30,1348.9596813977641,1348.9596813977641,1329.6745053102466,1340.3663330078125,4077536,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-10 00:00:00+05:30,1351.5576029795986,1359.0518231520896,1342.2648431514538,1355.6544189453125,5478998,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-11 00:00:00+05:30,1356.9535467798464,1358.9520056116282,1343.7637672805854,1346.2618408203125,3866272,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-12 00:00:00+05:30,1346.8613439479982,1356.6537189643552,1335.1702866842277,1338.9674072265625,4152620,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-13 00:00:00+05:30,1340.2663796042373,1345.4623234479259,1315.0857267297542,1331.2733154296875,4624549,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-16 00:00:00+05:30,1322.9796798725715,1360.8504972188548,1322.9796798725715,1357.2532958984375,5082167,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-17 00:00:00+05:30,1357.2533026228227,1359.851274590649,1349.3593662013097,1356.154052734375,4513065,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-18 00:00:00+05:30,1361.9496315905558,1377.4376868287463,1352.7567701751589,1375.9388427734375,5556076,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-19 00:00:00+05:30,1380.0356854729655,1381.7344486208985,1349.9589052436156,1355.5545654296875,2744704,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-20 00:00:00+05:30,1349.95888845452,1375.439237570427,1349.95888845452,1367.24560546875,3791536,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-23 00:00:00+05:30,1379.4361742227843,1400.9196061284633,1379.1363566149982,1385.63134765625,6160153,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-24 00:00:00+05:30,1396.9226494184725,1396.9226494184725,1382.4338236555484,1386.5306396484375,7888492,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-25 00:00:00+05:30,1392.9257588022874,1403.2178702295591,1386.5306663608878,1401.9188232421875,4379373,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-26 00:00:00+05:30,1401.918780685966,1404.616651145543,1384.9318817040264,1394.424560546875,8979547,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-02-27 00:00:00+05:30,1385.9310826257845,1394.4245319425252,1379.935706637497,1382.83349609375,5840317,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-02 00:00:00+05:30,1368.0449464468218,1383.6329006836204,1352.5568907547233,1371.2425537109375,5132511,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-04 00:00:00+05:30,1343.4638586340375,1356.5537387000065,1325.977345040809,1350.2586669921875,5832353,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-05 00:00:00+05:30,1353.8558818023537,1354.7552126199696,1334.2710107771431,1348.060302734375,6057499,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-06 00:00:00+05:30,1345.9619172738485,1346.8612480726197,1312.4877344760207,1314.7860107421875,11629935,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-09 00:00:00+05:30,1281.21185421577,1290.005121495157,1259.8284431987802,1287.3072509765625,7926265,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-10 00:00:00+05:30,1294.2017954025807,1318.483117211831,1283.609988769071,1313.686767578125,6289277,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-11 00:00:00+05:30,1308.9904577529614,1316.4846779309364,1251.7345668027367,1254.832275390625,6859908,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-12 00:00:00+05:30,1242.2419531270289,1250.1358898575004,1230.8508354394771,1233.5487060546875,9663320,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-13 00:00:00+05:30,1223.0566935167647,1233.548601426835,1193.3796313616317,1196.3773193359375,9098187,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-16 00:00:00+05:30,1198.2758601545113,1218.9599821354238,1179.1906028112269,1213.763916015625,8743794,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-17 00:00:00+05:30,1218.7600133529452,1231.3504009913356,1209.0675372579854,1227.153564453125,5707317,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-18 00:00:00+05:30,1227.0537204854681,1259.0290617359037,1223.25659992148,1252.2342529296875,6018952,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-19 00:00:00+05:30,1220.0590351044686,1240.543236758557,1201.0736774738505,1206.06982421875,8264698,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-20 00:00:00+05:30,1207.6686193933658,1230.850814485364,1198.7754534047704,1202.9722900390625,7518686,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-23 00:00:00+05:30,1180.0898858184764,1184.1867018397022,1164.1022159005292,1169.6978759765625,6697446,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-24 00:00:00+05:30,1186.0852033826384,1201.8730754363555,1168.698588811437,1191.78076171875,8274701,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-25 00:00:00+05:30,1199.0752581820623,1238.0452040729795,1197.0767994184255,1221.158203125,9645791,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-27 00:00:00+05:30,1208.5679755024764,1212.5648931560606,1201.0737549020064,1204.271240234375,9479301,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-03-30 00:00:00+05:30,1184.1867379087505,1187.883959875634,1153.0108294096656,1160.4051513671875,18534887,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-01 00:00:00+05:30,1174.0945147139696,1207.0690840633831,1174.0945147139696,1192.1805419921875,6595695,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-02 00:00:00+05:30,1173.694834782652,1201.3735624884298,1149.4136334255566,1196.9769287109375,9501543,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-06 00:00:00+05:30,1201.1735518383607,1248.8368640111612,1195.4779934543012,1244.34033203125,7847086,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-07 00:00:00+05:30,1236.846148755743,1254.5324596108962,1220.0590467422576,1249.1365966796875,9248545,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-08 00:00:00+05:30,1299.0981069582683,1334.5707503418926,1299.0981069582683,1331.9727783203125,13519723,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-09 00:00:00+05:30,1321.281007006804,1337.5683720869056,1311.788328262907,1317.48388671875,6542529,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-10 00:00:00+05:30,1327.775987854385,1357.552948822845,1325.077995466752,1349.759033203125,6755589,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-13 00:00:00+05:30,1316.9843426965365,1365.846684510496,1314.286472120357,1352.556884765625,8974851,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-15 00:00:00+05:30,1365.946582373461,1383.4330967783883,1347.9604532712501,1354.4554443359375,6789879,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-16 00:00:00+05:30,1360.950405135781,1363.448478566647,1341.9650470611996,1348.5599365234375,5232398,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-17 00:00:00+05:30,1351.957337543237,1363.248678214176,1343.0641717554277,1358.0526123046875,4062181,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-20 00:00:00+05:30,1358.4523557219322,1372.941181877113,1346.9612177367892,1353.656005859375,4878641,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-21 00:00:00+05:30,1359.9512233524406,1379.236399704072,1353.656029295873,1376.6383056640625,5145338,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-22 00:00:00+05:30,1368.944287324286,1389.928104867213,1364.947369697062,1378.536865234375,3997911,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-23 00:00:00+05:30,1367.945042422019,1383.1332804429271,1364.347840993514,1368.5445556640625,5671255,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-24 00:00:00+05:30,1367.9449987412254,1373.9403749227063,1348.9596408332025,1364.847412109375,3648313,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-27 00:00:00+05:30,1323.9788756219436,1326.2771518946506,1298.8982435808812,1323.179443359375,10768267,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-28 00:00:00+05:30,1310.9889903752908,1320.3817712564608,1284.5094109203021,1288.0067138671875,9939787,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-29 00:00:00+05:30,1294.0020554402972,1308.1910639372534,1278.014385257251,1295.4010009765625,6228275,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-04-30 00:00:00+05:30,1287.0074012162179,1287.0074012162179,1256.3311089994636,1267.3226318359375,16481853,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-01 00:00:00+05:30,1267.3226318359375,1267.3226318359375,1267.3226318359375,1267.3226318359375,0,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-04 00:00:00+05:30,1267.3226232305547,1293.4024846611255,1263.525502940515,1274.1173095703125,9759479,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-05 00:00:00+05:30,1267.0229010000714,1272.7184598875697,1251.0352303249917,1258.729248046875,10163714,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-06 00:00:00+05:30,1274.0174810881558,1299.9974454083847,1254.2326902384063,1293.20263671875,7277673,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-07 00:00:00+05:30,1297.9989290636138,1307.0918917772797,1280.212597796342,1291.7037353515625,6785048,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-08 00:00:00+05:30,1279.0135664260551,1281.0120251235958,1263.625410059744,1267.3226318359375,6358595,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-11 00:00:00+05:30,1257.7299630241207,1282.011285578894,1250.735357413012,1271.319580078125,7341360,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-12 00:00:00+05:30,1269.421017563825,1273.0182189048855,1255.9314210526663,1259.12890625,5727828,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-13 00:00:00+05:30,1255.1320159570741,1274.3172934854406,1246.538667573858,1254.7322998046875,6045406,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-14 00:00:00+05:30,1255.631637507536,1268.022106441695,1234.8477392086593,1253.6331787109375,5822618,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-15 00:00:00+05:30,1258.6293424179842,1262.4264629724478,1241.0429291696062,1243.8408203125,4805485,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-18 00:00:00+05:30,1238.0451728188796,1241.0428608886589,1221.1581722972078,1236.946044921875,6052023,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-19 00:00:00+05:30,1237.5456222864914,1248.8369633917555,1230.351219336608,1237.3458251953125,9200314,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-20 00:00:00+05:30,1233.0490412431207,1253.1335271630967,1225.6547195178894,1248.8369140625,3562641,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-21 00:00:00+05:30,1255.9314298819743,1261.726887089914,1243.8407788007414,1252.334228515625,5171528,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-22 00:00:00+05:30,1253.1334965544734,1287.8068279947058,1253.1334965544734,1284.409423828125,5016900,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-25 00:00:00+05:30,1299.39784951034,1313.4869587156177,1292.9028588434312,1310.189453125,5671455,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-26 00:00:00+05:30,1308.7907369859347,1315.985139985791,1290.50478989495,1298.298828125,6455265,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-27 00:00:00+05:30,1295.3010549602839,1313.4869803364859,1292.103447855121,1303.094970703125,7243174,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-28 00:00:00+05:30,1303.094970703125,1303.094970703125,1303.094970703125,1303.094970703125,0,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-05-29 00:00:00+05:30,1295.1011997994176,1311.5884848848368,1276.4156588264402,1285.6085205078125,15215715,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-01 00:00:00+05:30,1288.0066280954209,1292.2033425617142,1266.0235824646225,1274.916748046875,4311076,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-02 00:00:00+05:30,1262.0267183828762,1274.8169033533427,1243.9406908361375,1250.1358642578125,11884695,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-03 00:00:00+05:30,1244.1404736967706,1263.8253656219047,1229.3519520935338,1254.232666015625,7953326,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-04 00:00:00+05:30,1245.0398052641103,1258.929118016639,1243.1412450502407,1252.334228515625,6392593,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-05 00:00:00+05:30,1259.0290099995375,1275.0166799677856,1251.1350735574667,1271.319580078125,7825303,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-08 00:00:00+05:30,1261.0274061863013,1278.2141017590434,1261.0274061863013,1267.1226806640625,5034388,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-09 00:00:00+05:30,1274.916768250008,1297.3994289105083,1270.520134658929,1291.404052734375,7533504,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-10 00:00:00+05:30,1282.5109488108894,1325.477813476934,1282.5109488108894,1313.487060546875,12262606,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-11 00:00:00+05:30,1307.7914623726329,1338.4677555724868,1306.2926183014429,1316.284912109375,8196686,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-12 00:00:00+05:30,1330.9735596234657,1357.4531387000588,1317.4839627353902,1355.2548828125,8535670,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-15 00:00:00+05:30,1370.9427053735023,1376.9380816360685,1359.5514660793779,1367.24560546875,7522828,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-16 00:00:00+05:30,1362.4492051798502,1370.4430399003772,1348.1601768264127,1364.6474609375,7709061,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-17 00:00:00+05:30,1363.048787960663,1364.647530591123,1348.2602661586025,1349.8590087890625,4761917,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-18 00:00:00+05:30,1346.561512407277,1364.8474591819588,1343.9635403676145,1359.0518798828125,5186573,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-19 00:00:00+05:30,1355.7545097416184,1361.9496832815275,1349.4593156798994,1356.8536376953125,4640277,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-22 00:00:00+05:30,1359.9511533650066,1365.0471986847929,1354.1555743103543,1357.552978515625,3153284,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-23 00:00:00+05:30,1357.5529705396623,1370.8427696854017,1355.0548971646165,1362.44921875,5745853,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-24 00:00:00+05:30,1354.9550675446912,1385.0318481148515,1354.9550675446912,1383.43310546875,8343829,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-25 00:00:00+05:30,1385.831270177255,1399.021049380356,1371.6421396044548,1376.138671875,7995552,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-26 00:00:00+05:30,1376.138671875,1376.138671875,1376.138671875,1376.138671875,0,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-29 00:00:00+05:30,1391.5268564078813,1391.5268564078813,1351.1579637199086,1355.7545166015625,12602010,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-06-30 00:00:00+05:30,1356.6537167481358,1373.9404342753348,1342.5646065082708,1344.6629638671875,7781221,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-01 00:00:00+05:30,1344.6628669036613,1376.6382056137847,1344.6628669036613,1367.6451416015625,3187785,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-02 00:00:00+05:30,1372.941166068036,1374.440010135796,1357.053394554533,1361.5499267578125,4013561,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-03 00:00:00+05:30,1371.941884852612,1371.941884852612,1337.3685740578373,1341.065673828125,3500465,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-06 00:00:00+05:30,1354.6551952621983,1369.9434532686023,1334.470810970254,1338.567626953125,5154081,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-07 00:00:00+05:30,1345.762131730582,1355.8543237280394,1335.1702030839804,1339.966552734375,6198988,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-08 00:00:00+05:30,1342.9642575887744,1342.9642575887744,1302.9950832557752,1308.4908447265625,6917968,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-09 00:00:00+05:30,1311.8882333774443,1320.5814799012492,1291.2041127197447,1296.5999755859375,5609851,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-10 00:00:00+05:30,1304.0,1326.5999755859375,1303.9000244140625,1323.699951171875,3549139,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-13 00:00:00+05:30,1315.9000244140625,1329.9000244140625,1313.5,1319.4000244140625,3674483,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-14 00:00:00+05:30,1320.0999755859375,1323.699951171875,1298.5999755859375,1317.5999755859375,6005505,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-15 00:00:00+05:30,1328.0,1348.0,1303.300048828125,1312.300048828125,9442403,AXISBANK.NS,Axis Bank,Bank,NSE,INR
2026-07-16 00:00:00+05:30,1315.0999755859375,1315.5,1299.4000244140625,1307.5999755859375,5001226,AXISBANK.NS,Axis Bank,Bank,NSE,INR
